Right	-13.02668	-4.077501	-5.468384	-4.077501	-5	0	100	100
Right	-13.02668	-4.077501	-5.468384	-4.077501	-5	0	100	100
Right	-13.02668	-4.077501	-5.468384	-4.077501	-5	0	100	100
Right	-13.02668	-4.077501	-5.468384	-4.077501	-5	0	100	100
Right	-13.02668	-4.077501	-5.468384	-4.077501	-5	0	100	100
Right	-12.92825	-4.077501	-5.566815	-4.077501	-5	0	100	100
Right	-12.92825	-4.077501	-5.566815	-4.077501	-5	0	100	100
Right	-12.92825	-4.077501	-5.566815	-4.077501	-5	0	100	100
Right	-12.92825	-4.077501	-5.566815	-4.077501	-5	0	100	100
Right	-12.92825	-4.077501	-5.566815	-4.077501	-5	0	100	100
Right	-12.92825	-4.077501	-5.566815	-4.077501	-5	0	100	100
Right	-12.92825	-4.077501	-5.566815	-4.077501	-5	0	100	100
Right	-12.82982	-4.077501	-5.665246	-4.077501	-5	0	100	100
Right	-12.82982	-4.077501	-5.665246	-4.077501	-5	0	100	100
Right	-12.82982	-4.077501	-5.665246	-4.077501	-5	0	100	100
Right	-12.82982	-4.077501	-5.665246	-4.077501	-5	0	100	100
Right	-12.82982	-4.077501	-5.665246	-4.077501	-5	0	100	100
Right	-12.82982	-4.077501	-5.665246	-4.077501	-5	0	100	100
Right	-12.82982	-4.077501	-5.665246	-4.077501	-5	0	100	100
Right	-12.73139	-4.077501	-5.763676	-4.077501	-5	0	100	100
Right	-12.73139	-4.077501	-5.763676	-4.077501	-5	0	100	100
Right	-12.73139	-4.077501	-5.763676	-4.077501	-5	0	100	100
Right	-12.73139	-4.077501	-5.763676	-4.077501	-5	0	100	100
Right	-12.73139	-4.077501	-5.763676	-4.077501	-5	0	100	100
Right	-12.63296	-4.077501	-5.862107	-4.077501	-5	0	100	100
Right	-12.63296	-4.077501	-5.862107	-4.077501	-5	0	100	100
Right	-12.63296	-4.077501	-5.862107	-4.077501	-5	0	100	100
Right	-12.63296	-4.077501	-5.862107	-4.077501	-5	0	100	100
Right	-12.63296	-4.077501	-5.862107	-4.077501	-5	0	100	100
Right	-12.63296	-4.077501	-5.862107	-4.077501	-5	0	100	100
Right	-12.63296	-4.077501	-5.862107	-4.077501	-5	0	100	100
Right	-12.53453	-4.077501	-5.960537	-4.077501	-5	0	100	100
Right	-12.53453	-4.077501	-5.960537	-4.077501	-5	0	100	100
Right	-12.53453	-4.077501	-5.960537	-4.077501	-5	0	100	100
Right	-12.53453	-4.077501	-5.960537	-4.077501	-5	0	100	100
Right	-12.53453	-4.077501	-5.960537	-4.077501	-5	0	100	100
Right	-12.53453	-4.077501	-5.960537	-4.077501	-5	0	100	100
Right	-12.53453	-4.077501	-5.960537	-4.077501	-5	0	100	100
Right	-12.53453	-4.077501	-5.960537	-4.077501	-5	0	100	100
Right	-12.4361	-4.077501	-6.058968	-4.077501	-5	0	100	100
Right	-12.4361	-4.077501	-6.058968	-4.077501	-5	0	100	100
Right	-12.4361	-4.077501	-6.058968	-4.077501	-5	0	100	100
Right	-12.4361	-4.077501	-6.058968	-4.077501	-5	0	100	100
Right	-12.4361	-4.077501	-6.058968	-4.077501	-5	0	100	100
Right	-12.4361	-4.077501	-6.058968	-4.077501	-5	0	100	100
Right	-12.4361	-4.077501	-6.058968	-4.077501	-5	0	100	100
Right	-12.33766	-4.077501	-6.157399	-4.077501	-5	0	100	100
Right	-12.33766	-4.077501	-6.157399	-4.077501	-5	0	100	100
